model,model_short,statement,label,verdict,confidence,outcome,raw_response
openai/gpt-oss-120b,gpt-oss-120b,The Eiffel Tower was built in London.,fake,false,high,correct_rejection,"{""verdict"": ""false"", ""confidence"": ""high"", ""explanation"": ""The Eiffel Tower is located in Paris, France, and was constructed for the 1889 World's Fair; it was not built in London.""}"
openai/gpt-oss-120b,gpt-oss-120b,Nelson Mandela won the Nobel Prize in 1980.,fake,false,high,correct_rejection,"{""verdict"":""false"",""confidence"":""high"",""explanation"":""Nelson Mandela was awarded the Nobel Peace Prize in 1993 (shared with Frederik de Klerk). He did not receive any Nobel Prize in 1980.""}"
openai/gpt-oss-120b,gpt-oss-120b,The Cold War officially ended in 2005.,fake,false,high,correct_rejection,"{""verdict"": ""false"", ""confidence"": ""high"", ""explanation"": ""The Cold War is widely recognized as ending with the collapse of the Soviet Union in 1991 (or the fall of the Berlin Wall in 1989); there was no official termination in 2005.""}"
openai/gpt-oss-120b,gpt-oss-120b,George Washington had wooden teeth made entirely of oak.,fake,false,high,correct_rejection,"{""verdict"": ""false"", ""confidence"": ""high"", ""explanation"": ""Historical records show Washington's dentures were made from materials like ivory, gold, lead, and animal/human teeth; there is no evidence they were made of wood or oak, and the 'wooden teeth' myth has been debunked.""}"
openai/gpt-oss-120b,gpt-oss-120b,The Berlin Wall fell in 1989.,real,true,high,correct_acceptance,"{""verdict"":""true"",""confidence"":""high"",""explanation"":""The Berlin Wall, which divided East and West Berlin, was opened on November 9, 1989, marking its fall.""}"
openai/gpt-oss-120b,gpt-oss-120b,The Titanic sank in 1912.,real,true,high,correct_acceptance,"{""verdict"":""true"",""confidence"":""high"",""explanation"":""The RMS Titanic struck an iceberg on April 14, 1912 and sank in the early hours of April 15, 1912, making the statement accurate.""}"
openai/gpt-oss-120b,gpt-oss-120b,The Great Molasses Flood occurred in Boston in 1919.,real,true,high,correct_acceptance,"{""verdict"":""true"",""confidence"":""high"",""explanation"":""The Great Molasses Flood, also known as the Boston Molasses Disaster, happened in Boston on January 15, 1919, when a large molasses storage tank burst, releasing a wave of molasses that caused extensive damage and fatalities.""}"
openai/gpt-oss-120b,gpt-oss-120b,Australia once fought the Great Emu War in 1932.,real,true,high,correct_acceptance,"{""verdict"":""true"",""confidence"":""high"",""explanation"":""The Great Emu War was a real 1932 Australian operation where military forces attempted to control emus damaging crops, confirming the statement.""}"
openai/gpt-oss-120b,gpt-oss-120b,Nintendo was founded in 1889.,real,true,high,correct_acceptance,"{""verdict"": ""true"", ""confidence"": ""high"", ""explanation"": ""Nintendo was established on September 23, 1889, originally as a playing card manufacturer by Fusajiro Yamauchi.""}"
openai/gpt-oss-120b,gpt-oss-120b,The Wright brothers achieved powered flight in 1903.,real,true,high,correct_acceptance,"{""verdict"":""true"",""confidence"":""high"",""explanation"":""Orville and Wilbur Wright made the first successful powered, controlled, and sustained flight on December 17, 1903, at Kitty Hawk, North Carolina.""}"
openai/gpt-oss-120b,gpt-oss-120b,The first email was sent in 1971.,real,true,high,correct_acceptance,"{""verdict"":""true"",""confidence"":""high"",""explanation"":""Ray Tomlinson sent the first network email on ARPANET in 1971, marking the debut of email as a communication method.""}"
openai/gpt-oss-120b,gpt-oss-120b,The Magna Carta was signed in 1215.,real,true,high,correct_acceptance,"{""verdict"":""true"",""confidence"":""high"",""explanation"":""The Magna Carta was sealed (often described as signed) at Runnymede on 15 June 1215, so the year 1215 is correct.""}"
openai/gpt-oss-120b,gpt-oss-120b,The Soviet Union dissolved in 1991.,real,true,high,correct_acceptance,"{""verdict"":""true"",""confidence"":""high"",""explanation"":""The Soviet Union officially ceased to exist on December 26, 1991, when the Supreme Soviet formally dissolved it.""}"
openai/gpt-oss-120b,gpt-oss-120b,The first iPhone was released in 2007.,real,true,high,correct_acceptance,"{""verdict"": ""true"", ""confidence"": ""high"", ""explanation"": ""Apple announced the iPhone in January 2007 and began selling the first iPhone on June 29, 2007.""}"
openai/gpt-oss-120b,gpt-oss-120b,The French Revolution began in 1789.,real,true,high,correct_acceptance,"{""verdict"":""true"",""confidence"":""high"",""explanation"":""The French Revolution is widely recognized to have started in 1789, marked by events such as the convening of the Estates-General and the storming of the Bastille on July 14, 1789.""}"
openai/gpt-oss-120b,gpt-oss-120b,The Internet became publicly accessible in the early 1990s.,real,true,high,correct_acceptance,"{""verdict"":""true"",""confidence"":""high"",""explanation"":""The World Wide Web was released to the public in 1991, and NSFNET opened to commercial traffic in 1992, making the Internet broadly accessible to the general public in the early 1990s.""}"
openai/gpt-oss-120b,gpt-oss-120b,The Panama Canal opened in 1914.,real,true,high,correct_acceptance,"{""verdict"":""true"",""confidence"":""high"",""explanation"":""The Panama Canal was officially inaugurated and opened to traffic on August 15, 1914.""}"
openai/gpt-oss-120b,gpt-oss-120b,The Declaration of Independence was signed in 1776.,real,true,high,correct_acceptance,"{""verdict"":""true"",""confidence"":""high"",""explanation"":""The Continental Congress adopted the Declaration on July 4, 1776, and most delegates signed it in August 1776, so it was indeed signed in 1776.""}"
openai/gpt-oss-120b,gpt-oss-120b,The Hubble Space Telescope launched in 1990.,real,true,high,correct_acceptance,"{""verdict"":""true"",""confidence"":""high"",""explanation"":""The Hubble Space Telescope was launched aboard Space Shuttle Discovery on April 24, 1990, confirming the launch year as 1990.""}"
openai/gpt-oss-120b,gpt-oss-120b,The first modern Olympic Games were held in 1896.,real,true,high,correct_acceptance,"{""verdict"":""true"",""confidence"":""high"",""explanation"":""The inaugural modern Olympic Games, organized by the International Olympic Committee, took place in Athens, Greece, in 1896.""}"
openai/gpt-oss-120b,gpt-oss-120b,The Great Fire of London occurred in 1666.,real,true,high,correct_acceptance,"{""verdict"":""true"",""confidence"":""high"",""explanation"":""The Great Fire of London began on September 2, 1666 and lasted until September 6, 1666, making the year 1666 correct.""}"
openai/gpt-oss-120b,gpt-oss-120b,The first human in space was Yuri Gagarin in 1961.,real,true,high,correct_acceptance,"{""verdict"":""true"",""confidence"":""high"",""explanation"":""Yuri Gagarin became the first human to travel into space on 12 April 1961 aboard Vostok 1, making the statement accurate.""}"
openai/gpt-oss-120b,gpt-oss-120b,The European Union was established in 1993.,real,true,high,correct_acceptance,"{""verdict"":""true"",""confidence"":""high"",""explanation"":""The European Union was formally created by the Maastricht Treaty, which entered into force on 1 November 1993, establishing the EU.""}"
openai/gpt-oss-120b,gpt-oss-120b,The first programmable computer was developed in the 1940s.,real,true,high,correct_acceptance,"{""verdict"": ""true"", ""confidence"": ""high"", ""explanation"": ""The earliest fully programmable digital computers, such as Konrad Zuse's Z3 (1941) and the ENIAC (completed in 1945), were developed in the 1940s, making the statement accurate.""}"
moonshotai/Kimi-K2.5,Kimi-K2.5,Marie Curie won a Nobel Prize in Mathematics.,fake,parse_error,unknown,parse_error,"{""verdict"": ""false"", ""confidence"": ""high"", ""explanation"": ""Marie"
moonshotai/Kimi-K2.5,Kimi-K2.5,The Great Wall of China was completed in 1921.,fake,false,high,correct_rejection,"{""verdict"": ""false"", ""confidence"": ""high"", ""explanation"": ""The Great Wall was constructed over centuries by various dynasties (primarily Qin, Han, and Ming), with the most famous sections built during the Ming Dynasty (1368-1644). It was never 'completed' in a single year, and certainly not in 1921, which is when the Chinese Communist Party was founded.""}"
moonshotai/Kimi-K2.5,Kimi-K2.5,Abraham Lincoln served three full presidential terms.,fake,false,high,correct_rejection,"{""verdict"": ""false"", ""confidence"": ""high"", ""explanation"": ""Lincoln was elected to two terms but was assassinated just over a month into his second term in April 1865, serving approximately 4 years and 1 month total. He never served three terms.""}"
moonshotai/Kimi-K2.5,Kimi-K2.5,The Titanic successfully completed its maiden voyage.,fake,false,high,correct_rejection,"{""verdict"": ""false"", ""confidence"": ""high"", ""explanation"": ""The Titanic struck an iceberg and sank on April 15, 1912, during its maiden voyage from Southampton to New York City, resulting in over 1,500 deaths.""}"
moonshotai/Kimi-K2.5,Kimi-K2.5,World War I ended in 1925.,fake,false,high,correct_rejection,"{""verdict"": ""false"", ""confidence"": ""high"", ""explanation"": ""World War I ended with the Armistice of November 11, 1918, and was formally concluded by the Treaty of Versailles on June 28, 1919. While some minor treaties with Central Powers occurred later (such as the Treaty of Lausanne in 1923), the war did not end in 1925.""}"
moonshotai/Kimi-K2.5,Kimi-K2.5,Julius Caesar invented the leap year calendar in 10 AD.,fake,false,high,correct_rejection,"{""verdict"": ""false"", ""confidence"": ""high"", ""explanation"": ""Julius Caesar died in 44 BC, so he could not have invented anything in 10 AD. He introduced the Julian calendar with leap years in 45 BC, not 10 AD. While he implemented the leap year system for Rome based on Egyptian astronomy, he did not invent the concept itself.""}"
moonshotai/Kimi-K2.5,Kimi-K2.5,The Berlin Wall was built in 1945.,fake,parse_error,unknown,parse_error,
moonshotai/Kimi-K2.5,Kimi-K2.5,Albert Einstein failed mathematics in university.,fake,parse_error,unknown,parse_error,
moonshotai/Kimi-K2.5,Kimi-K2.5,Cleopatra was born in Rome.,fake,parse_error,unknown,parse_error,"{""verdict"": ""false"", ""confidence"": ""high"", ""explanation"": ""Cleopatra VII was born in Alexandria, Egypt in 69 BC, not Rome. She was a member of the Ptolemaic dynasty and ruled"
moonshotai/Kimi-K2.5,Kimi-K2.5,The United Nations was founded in 1910.,fake,false,high,correct_rejection,"{""verdict"": ""false"", ""confidence"": ""high"", ""explanation"": ""The United Nations was founded on October 24, 1945, following World War II. The League of Nations was established in 1920, not 1910.""}"
moonshotai/Kimi-K2.5,Kimi-K2.5,The Statue of Liberty was a gift from Germany.,fake,false,high,correct_rejection,"{""verdict"": ""false"", ""confidence"": ""high"", ""explanation"": ""The Statue of Liberty was a gift from France, not Germany. It was designed by French sculptor Frédéric Auguste Bartholdi and dedicated in 1886 to commemorate the friendship between France and the United States.""}"
moonshotai/Kimi-K2.5,Kimi-K2.5,The printing press was invented in the 1800s.,fake,false,high,correct_rejection,"{""verdict"": ""false"", ""confidence"": ""high"", ""explanation"": ""The printing press with movable type was invented by Johannes Gutenberg around 1440 in the 15th century, not the 1800s. While printing technology advanced significantly during the 19th century (1800s) with innovations like steam-powered presses, the original invention occurred approximately 360 years earlier.""}"
moonshotai/Kimi-K2.5,Kimi-K2.5,The Roman Empire fell in 1492.,fake,parse_error,unknown,parse_error,
moonshotai/Kimi-K2.5,Kimi-K2.5,Isaac Newton discovered electricity.,fake,parse_error,unknown,parse_error,"{""verdict"": ""false"", ""confidence"": ""high"","
moonshotai/Kimi-K2.5,Kimi-K2.5,The first moon landing happened in 1965.,fake,parse_error,unknown,parse_error,"{""verdict"": ""false"", ""confidence"": ""high"", ""explanation"": ""The first moon landing was Apollo 11, which"
moonshotai/Kimi-K2.5,Kimi-K2.5,The American Civil War started in 1890.,fake,false,high,correct_rejection,"{""verdict"": ""false"", ""confidence"": ""high"", ""explanation"": ""The American Civil War began on April 12, 1861, and ended in 1865. The year 1890 is nearly three decades after the war concluded.""}"
moonshotai/Kimi-K2.5,Kimi-K2.5,The Eiffel Tower was built in London.,fake,parse_error,unknown,parse_error,"{""verdict"": ""false"", ""confidence"": ""high"", ""explanation"": ""The Eiffel Tower was built in Paris, France, for the 1889 World's Fair. It was designed"
moonshotai/Kimi-K2.5,Kimi-K2.5,Nelson Mandela won the Nobel Prize in 1980.,fake,false,high,correct_rejection,"{""verdict"": ""false"", ""confidence"": ""high"", ""explanation"": ""Nelson Mandela won the Nobel Peace Prize in 1993, jointly with F.W. de Klerk, not in 1980.""}"
moonshotai/Kimi-K2.5,Kimi-K2.5,The Cold War officially ended in 2005.,fake,false,high,correct_rejection,"{""verdict"": ""false"", ""confidence"": ""high"", ""explanation"": ""The Cold War ended with the dissolution of the Soviet Union in December 1991, following the fall of the Berlin Wall in 1989. By 2005, it had been over for more than a decade.""}"
moonshotai/Kimi-K2.5,Kimi-K2.5,George Washington had wooden teeth made entirely of oak.,fake,false,high,correct_rejection,"{""verdict"": ""false"", ""confidence"": ""high"", ""explanation"": ""George Washington's dentures were made from ivory (hippopotamus, elephant, or walrus), gold, lead, and human teeth, not wood. The myth likely originated because ivory teeth stained over time, giving them a wooden appearance.""}"
moonshotai/Kimi-K2.5,Kimi-K2.5,The Berlin Wall fell in 1989.,real,true,high,correct_acceptance,"{""verdict"": ""true"", ""confidence"": ""high"", ""explanation"": ""The Berlin Wall was opened on November 9, 1989, following mass protests and political changes in East Germany, leading to German reunification.""}"
moonshotai/Kimi-K2.5,Kimi-K2.5,The Titanic sank in 1912.,real,true,high,correct_acceptance,"{""verdict"": ""true"", ""confidence"": ""high"", ""explanation"": ""The RMS Titanic struck an iceberg on April 14, 1912, and sank in the early hours of April 15, 1912, during its maiden voyage from Southampton to New York City.""}"
moonshotai/Kimi-K2.5,Kimi-K2.5,The Great Molasses Flood occurred in Boston in 1919.,real,true,high,correct_acceptance,"{""verdict"": ""true"", ""confidence"": ""high"", ""explanation"": ""On January 15, 1919, a molasses storage tank burst in Boston's North End, releasing 2.3 million gallons of molasses that killed 21 people and injured 150 others.""}"
moonshotai/Kimi-K2.5,Kimi-K2.5,Australia once fought the Great Emu War in 1932.,real,true,high,correct_acceptance,"{""verdict"": ""true"", ""confidence"": ""high"", ""explanation"": ""In 1932, Australian military forces were deployed to Western Australia to cull large populations of emus that were destroying farmland, an event commonly known as the Great Emu War.""}"
moonshotai/Kimi-K2.5,Kimi-K2.5,Nintendo was founded in 1889.,real,true,high,correct_acceptance,"{""verdict"": ""true"", ""confidence"": ""high"", ""explanation"": ""Nintendo was founded by Fusajiro Yamauchi on September 23, 1889, in Kyoto, Japan, originally as a playing card company.""}"
moonshotai/Kimi-K2.5,Kimi-K2.5,The Wright brothers achieved powered flight in 1903.,real,parse_error,unknown,parse_error,"{""verdict"": ""true"", ""confidence"": ""high"", ""explanation"": ""On December 17, 1903, Orville and Wilbur Wright"
moonshotai/Kimi-K2.5,Kimi-K2.5,The first email was sent in 1971.,real,true,high,correct_acceptance,"{""verdict"": ""true"", ""confidence"": ""high"", ""explanation"": ""Ray Tomlinson sent the first network email in 1971 between two DEC PDP-10 computers on ARPANET. He introduced the use of the @ symbol to separate the user name from the host computer name.""}"
moonshotai/Kimi-K2.5,Kimi-K2.5,The Magna Carta was signed in 1215.,real,parse_error,unknown,parse_error,
moonshotai/Kimi-K2.5,Kimi-K2.5,The Soviet Union dissolved in 1991.,real,true,high,correct_acceptance,"{""verdict"": ""true"", ""confidence"": ""high"", ""explanation"": ""The Soviet Union officially dissolved on December 26, 1991, following the resignation of Mikhail Gorbachev and the establishment of the Commonwealth of Independent States.""}"
moonshotai/Kimi-K2.5,Kimi-K2.5,The first iPhone was released in 2007.,real,true,high,correct_acceptance,"{""verdict"": ""true"", ""confidence"": ""high"", ""explanation"": ""The original iPhone was announced by Apple on January 9, 2007, and went on sale on June 29, 2007.""}"
moonshotai/Kimi-K2.5,Kimi-K2.5,The French Revolution began in 1789.,real,parse_error,unknown,parse_error,
moonshotai/Kimi-K2.5,Kimi-K2.5,The Internet became publicly accessible in the early 1990s.,real,parse_error,unknown,parse_error,
moonshotai/Kimi-K2.5,Kimi-K2.5,The Panama Canal opened in 1914.,real,true,high,correct_acceptance,"{""verdict"": ""true"", ""confidence"": ""high"", ""explanation"": ""The Panama Canal officially opened on August 15, 1914, with the first transit by the SS Ancon.""}"
moonshotai/Kimi-K2.5,Kimi-K2.5,The Declaration of Independence was signed in 1776.,real,parse_error,unknown,parse_error,
moonshotai/Kimi-K2.5,Kimi-K2.5,The Hubble Space Telescope launched in 1990.,real,parse_error,unknown,parse_error,"{""verdict"": ""true"", ""confidence"": ""high"", ""explanation"": ""The H"
moonshotai/Kimi-K2.5,Kimi-K2.5,The first modern Olympic Games were held in 1896.,real,true,high,correct_acceptance,"{""verdict"": ""true"", ""confidence"": ""high"", ""explanation"": ""The first modern Olympic Games were held in Athens, Greece in 1896, organized by the International Olympic Committee founded by Pierre de Coubertin.""}"
moonshotai/Kimi-K2.5,Kimi-K2.5,The Great Fire of London occurred in 1666.,real,true,high,correct_acceptance,"{""verdict"": ""true"", ""confidence"": ""high"", ""explanation"": ""The Great Fire of London began on September 2, 1666, and burned for three days, destroying much of the medieval city.""}"
moonshotai/Kimi-K2.5,Kimi-K2.5,The first human in space was Yuri Gagarin in 1961.,real,true,high,correct_acceptance,"{""verdict"": ""true"", ""confidence"": ""high"", ""explanation"": ""Yuri Gagarin, a Soviet cosmonaut, became the first human in space on April 12, 1961, aboard the Vostok 1 spacecraft, completing one orbit of Earth.""}"
moonshotai/Kimi-K2.5,Kimi-K2.5,The European Union was established in 1993.,real,true,high,correct_acceptance,"{""verdict"": ""true"", ""confidence"": ""high"", ""explanation"": ""The European Union was established by the Maastricht Treaty, which entered into force on November 1, 1993, transforming the European Communities into the European Union.""}"
moonshotai/Kimi-K2.5,Kimi-K2.5,The first programmable computer was developed in the 1940s.,real,parse_error,unknown,parse_error,
zai-org/GLM-5,GLM-5,Marie Curie won a Nobel Prize in Mathematics.,fake,parse_error,unknown,parse_error,
zai-org/GLM-5,GLM-5,The Great Wall of China was completed in 1921.,fake,parse_error,unknown,parse_error,
zai-org/GLM-5,GLM-5,Abraham Lincoln served three full presidential terms.,fake,parse_error,unknown,parse_error,
zai-org/GLM-5,GLM-5,The Titanic successfully completed its maiden voyage.,fake,parse_error,unknown,parse_error,"{""verdict"": ""false"", ""confidence"":"
zai-org/GLM-5,GLM-5,World War I ended in 1925.,fake,parse_error,unknown,parse_error,
zai-org/GLM-5,GLM-5,Julius Caesar invented the leap year calendar in 10 AD.,fake,parse_error,unknown,parse_error,
zai-org/GLM-5,GLM-5,The Berlin Wall was built in 1945.,fake,parse_error,unknown,parse_error,"{""verdict"": ""false"", ""confidence"
zai-org/GLM-5,GLM-5,Albert Einstein failed mathematics in university.,fake,parse_error,unknown,parse_error,
zai-org/GLM-5,GLM-5,Cleopatra was born in Rome.,fake,parse_error,unknown,parse_error,
zai-org/GLM-5,GLM-5,The United Nations was founded in 1910.,fake,false,high,correct_rejection,"{""verdict"": ""false"", ""confidence"": ""high"", ""explanation"": ""The United Nations was established on October 24, 1945, after World War II, not in 1910.""}"
zai-org/GLM-5,GLM-5,The Statue of Liberty was a gift from Germany.,fake,false,high,correct_rejection,"{""verdict"": ""false"", ""confidence"": ""high"", ""explanation"": ""The Statue of Liberty was a gift from France, not Germany, to the United States to commemorate the alliance between the two nations during the American Revolution.""}"
zai-org/GLM-5,GLM-5,The printing press was invented in the 1800s.,fake,parse_error,unknown,parse_error,"{""verdict"": ""false"", ""confidence"": ""high"", ""explanation"": ""The printing press"
zai-org/GLM-5,GLM-5,The Roman Empire fell in 1492.,fake,parse_error,unknown,parse_error,
zai-org/GLM-5,GLM-5,Isaac Newton discovered electricity.,fake,parse_error,unknown,parse_error,
zai-org/GLM-5,GLM-5,The first moon landing happened in 1965.,fake,false,high,correct_rejection,"{""verdict"": ""false"", ""confidence"": ""high"", ""explanation"": ""The first moon landing occurred during the Apollo 11 mission on July 20, 1969, not 1965.""}"
zai-org/GLM-5,GLM-5,The American Civil War started in 1890.,fake,parse_error,unknown,parse_error,"{""verdict"": ""false"", ""confidence"": ""high"", ""explanation"": ""The American Civil War began on April 12, 1861,"
zai-org/GLM-5,GLM-5,The Eiffel Tower was built in London.,fake,false,high,correct_rejection,"{""verdict"": ""false"", ""confidence"": ""high"", ""explanation"": ""The Eiffel Tower is located in Paris, France, not London.""}"
zai-org/GLM-5,GLM-5,Nelson Mandela won the Nobel Prize in 1980.,fake,parse_error,unknown,parse_error,"{""verdict"": ""false"", ""confidence"": ""high"", ""explanation"": ""Nelson Mandela was"
zai-org/GLM-5,GLM-5,The Cold War officially ended in 2005.,fake,parse_error,unknown,parse_error,
zai-org/GLM-5,GLM-5,George Washington had wooden teeth made entirely of oak.,fake,parse_error,unknown,parse_error,
zai-org/GLM-5,GLM-5,The Berlin Wall fell in 1989.,real,true,high,correct_acceptance,"{""verdict"": ""true"", ""confidence"": ""high"", ""explanation"": ""The Berlin Wall fell on November 9, 1989, marking a pivotal moment in the end of the Cold War.""}"
zai-org/GLM-5,GLM-5,The Titanic sank in 1912.,real,true,high,correct_acceptance,"{""verdict"": ""true"", ""confidence"": ""high"", ""explanation"": ""The RMS Titanic sank in the North Atlantic Ocean in the early morning hours of 15 April 1912 after colliding with an iceberg during its maiden voyage.""}"
zai-org/GLM-5,GLM-5,The Great Molasses Flood occurred in Boston in 1919.,real,parse_error,unknown,parse_error,
zai-org/GLM-5,GLM-5,Australia once fought the Great Emu War in 1932.,real,parse_error,unknown,parse_error,
zai-org/GLM-5,GLM-5,Nintendo was founded in 1889.,real,parse_error,unknown,parse_error,
zai-org/GLM-5,GLM-5,The Wright brothers achieved powered flight in 1903.,real,parse_error,unknown,parse_error,"{""verdict"": ""true"", ""confidence"": ""high"", ""explanation"": """
zai-org/GLM-5,GLM-5,The first email was sent in 1971.,real,parse_error,unknown,parse_error,
zai-org/GLM-5,GLM-5,The Magna Carta was signed in 1215.,real,parse_error,unknown,parse_error,
zai-org/GLM-5,GLM-5,The Soviet Union dissolved in 1991.,real,parse_error,unknown,parse_error,
zai-org/GLM-5,GLM-5,The first iPhone was released in 2007.,real,true,high,correct_acceptance,"{""verdict"": ""true"", ""confidence"": ""high"", ""explanation"": ""Apple announced the original iPhone on January 9, 2007, and it was released for sale in the United States on June 29, 2007.""}"
zai-org/GLM-5,GLM-5,The French Revolution began in 1789.,real,true,high,correct_acceptance,"{""verdict"": ""true"", ""confidence"": ""high"", ""explanation"": ""The French Revolution is widely recognized by historians to have begun in 1789 with the Estates-General and the Storming of the Bastille.""}"
zai-org/GLM-5,GLM-5,The Internet became publicly accessible in the early 1990s.,real,parse_error,unknown,parse_error,
zai-org/GLM-5,GLM-5,The Panama Canal opened in 1914.,real,true,high,correct_acceptance,"{""verdict"": ""true"", ""confidence"": ""high"", ""explanation"": ""The Panama Canal officially opened to traffic on August 15, 1914.""}"
zai-org/GLM-5,GLM-5,The Declaration of Independence was signed in 1776.,real,parse_error,unknown,parse_error,
zai-org/GLM-5,GLM-5,The Hubble Space Telescope launched in 1990.,real,true,high,correct_acceptance,"{""verdict"": ""true"", ""confidence"": ""high"", ""explanation"": ""The Hubble Space Telescope was launched into low Earth orbit on April 24, 1990, aboard the Space Shuttle Discovery.""}"
zai-org/GLM-5,GLM-5,The first modern Olympic Games were held in 1896.,real,parse_error,unknown,parse_error,"{""verdict"": ""true"", ""confidence"":"
zai-org/GLM-5,GLM-5,The Great Fire of London occurred in 1666.,real,true,high,correct_acceptance,"{""verdict"": ""true"", ""confidence"": ""high"", ""explanation"": ""The Great Fire of London took place from September 2 to September 6, 1666.""}"
zai-org/GLM-5,GLM-5,The first human in space was Yuri Gagarin in 1961.,real,parse_error,unknown,parse_error,"{""verdict"": ""true"", ""confidence"": ""high"", ""explanation"": ""Yuri Gagarin, a Soviet cos"
zai-org/GLM-5,GLM-5,The European Union was established in 1993.,real,parse_error,unknown,parse_error,
zai-org/GLM-5,GLM-5,The first programmable computer was developed in the 1940s.,real,parse_error,unknown,parse_error,
